"Avg. Area Income","Avg. Area House Age","Avg. Area Number of Rooms","Avg. Area Number of Bedrooms","Area Population","Price","Address"
"56753.73013739","4.9456152141244","6.2408847393965","2.04","52718.242338225","866666.05537388","296 Jones Mountains Apt. 854
Brownburgh, WI 19676"
"78044.351647257","5.6862931117303","8.0507473295529","6.12","43771.646357582","1671350.1400934","24545 Aaron Coves
Fieldshaven, WV 94273"
"74838.6574734","5.919090478689","7.5432764041229","6","23637.256367509","1137467.5857675","43929 Valerie Forest
Terrellton, DE 21808"
"51580.099055998","6.446352758636","5.0701840590388","4.24","37511.339150379","711499.24458015","5731 Gallegos Crossroad
Walshburgh, NM 20508"
"85260.655148111","7.5788550908694","6.1198328589478","2.14","52358.793171022","1940195.373573","154 Cassandra Junction Apt. 200
South Lynnfort, WV 03030-1329"
"49733.310512543","7.8174185419775","9.410156957021","4.18","43558.825304713","1496466.3571105","790 Perry Motorway
Greenmouth, VA 65766"
"76751.881418066","5.2554073450872","8.2059800448514","3.16","32295.765486559","1448995.1146448","3793 Marilyn Junctions
Erinmouth, AK 45337-0177"
"64595.711552287","5.8579660881449","6.0757978216218","4.02","29668.87668556","924271.79112833","85304 Ramos Plaza Suite 734
Lake Ethan, SD 63811-2590"
"88794.599629031","6.3238655932966","7.0603299505878","6.11","37994.973848913","1747004.582759","22109 Parker Green Apt. 323
Graytown, IA 19584-3525"
"69909.078655692","6.4345396584996","8.3013101367023","4.05","39347.135684222","1576286.214215","097 Vanessa Manor Apt. 486
Brandonchester, NH 78706"
"89908.773062932","7.030649618021","6.5069913892569","4.39","37295.996831775","1712280.7055359","582 Kimberly Courts Apt. 379
Knightfurt, MA 52525"
"76278.752689674","7.110052709601","7.3406144712729","4","49250.705896431","1852375.5067748","22801 Skinner Isle
Mooretown, TN 01957"
"55405.120117848","8.3343767229484","6.0845085140391","4.38","18257.149251188","1007596.0425748","871 Kimberly Ports Suite 157
West Patricia, NH 03110"
"68270.756693701","5.6751035536026","6.795504430984","4.42","31159.288708294","1034779.1897332","2530 Willis Plains
Michaelville, ID 35987-0000"
"71275.314897088","6.31199629109","6.406944569881","4.45","28922.958894681","1006544.5265989","6994 Elizabeth Spur Suite 235
West Jeffreyside, DE 48010-1597"
"53079.796014025","5.2411625102418","6.39398078425","2.33","33083.434710402","736798.533309","47510 Blackburn Fields
Lake Davidborough, TN 94944-7693"
"66690.972467733","6.8012456335456","6.6770872845665","3.32","22619.114640823","1109006.2873668","99274 Sawyer Loop Apt. 575
South Nathaniel, GU 86101-2181"
"61644.173611503","7.1636572245614","7.7517540503169","5.17","27809.135076618","1384140.2270663","PSC 9115, Box 6211
APO AA 90999-6054"
"80015.549732887","6.1409896097948","8.8489993675211","3.15","52469.76544544","2084883.7904024","728 Willie Radial
Yorkstad, IN 28387"
"62591.861492992","5.3089369281114","6.7674550553579","4.42","32210.428435677","801194.61982113","06826 Bradley Loaf
Brittanyport, SC 61251-5917"
"70673.842543516","6.2040226078225","5.877785178849","3.06","58256.114761728","1412242.7547274","5097 David Radial Suite 697
Lake Juliestad, PA 45160"
"82535.280522428","7.2504037325314","7.5069033509876","4.14","43272.310052018","1890789.1767706","1281 Peterson Springs
West Brookefort, DE 52618"
"82610.445381971","5.8799155044294","7.4386306832268","5.24","34880.770422808","1841904.243274","3847 David Circles
Lake Kristichester, MH 60325-0465"
"84776.708493024","6.0779351340359","7.1313936620108","6.31","26952.556811047","1467075.1685579","7588 Anthony Parkway Suite 702
Moranville, AS 64015-9416"
"51918.546873309","5.892496999063","6.7088092118286","3.37","24734.406519827","661043.35651449","476 Jacqueline Fields
West John, GA 54419"
"68858.031616187","5.5271269020551","6.2828274223677","3.21","28846.950522635","978035.34477484","1027 Blair Viaduct Apt. 415
Port Tamihaven, KY 49759-0002"
"53418.535311704","6.3342826727699","8.4240793312068","4.01","33572.746967594","1250882.2917571","USS Robinson
FPO AE 47460-2918"
"70696.402449406","6.5150769866795","5.8758318504451","3.33","43313.165119698","1409238.7975964","1098 Patterson Passage Apt. 935
East Jessicaburgh, IN 87581"
"70902.304867483","5.6139209241614","6.4158938427448","3.42","36768.633927074","1162746.6210814","9874 Scott Unions Suite 367
Nguyenborough, PR 29909-1595"
"62043.175847062","5.8244108742057","7.0436114530291","6.44","23249.824609675","878862.74568447","1293 Jones Lane Apt. 214
Nelsonville, RI 33413-0734"
"61411.417029909","5.6691814943724","7.091345491754","3.29","49175.339382219","1338424.7883671","USNV Shepherd
FPO AE 34548"
"58293.431944086","5.7097716955539","7.4048704240739","5.13","45033.389004938","1094347.9684031","17568 Pena Port Apt. 211
West Joseph, PW 61547"
"70851.599012593","6.2325646444496","6.9005688754679","4.07","27024.986628592","1195897.7405229","5821 Kelly Ferry
Deborahtown, PA 82936-6211"
"65669.984530059","4.7323573200548","8.1056717244","5.05","40115.763811365","1050239.9038405","441 Robinson Landing
Richardstad, NE 77920-7065"
"64823.015835219","5.0790061748802","7.0539271472179","5.12","36481.327751911","914231.29230679","754 Williams Ports
Kellyhaven, MA 73748-7863"
"68363.259074232","6.3063689199789","6.3586293302483","3.35","20667.902933502","864483.75849638","03675 Gallegos Spur Apt. 390
Johnsonfort, MP 70097"
"70596.850945458","6.5482742866237","6.5399858953572","3.1","51614.830135502","1599478.9856645","0032 Turner Ridge
South Thomas, WA 66562-5367"
"67947.397449334","7.0974520908054","6.9204092651874","4.38","35681.152621276","1336356.232564","6376 Jackson Key
Jonesshire, AZ 55526"
"96807.436911718","6.1821679773743","7.3017239122501","5.07","29269.137336155","1808341.4656667","1388 Logan Ports
North Johnstad, SD 46743"
"66733.631811397","7.402303152589","7.2197633036543","3.27","35193.211499002","1424283.3731839","5170 Dakota Meadows
Grossshire, IL 63959-6036"
"80665.001573321","5.6980543499606","6.6455537374747","3.47","40952.01693112","1471799.6763039","3109 Campbell Highway
Port Paulfurt, WA 67614"
"75378.627636048","6.5960811954903","7.1031575149079","4.15","28300.607604324","1347622.4830191","9552 Brittany Estates
South Douglasmouth, AZ 87584"
"65198.943392411","7.1079515001458","7.612168510254","5.1","23580.869188916","1163741.6583008","17880 Briana Parkways Suite 157
West Blakeview, MI 29268-0734"
"78739.224597233","6.5286474771434","6.3326769049592","2.28","28884.041636671","1450624.5239996","16110 Ashlee Lock
Solomonchester, OH 75313-3236"
"66697.531342852","6.5325906846385","6.0140924187849","3.12","25896.990894875","982298.03655954","USS Maynard
FPO AE 60758-7254"
"58822.043208169","5.1318046281194","8.5009564410106","5.28","34141.832008967","868314.47356254","153 Adams Place
Jessicaton, SC 29102"
"75093.956938517","5.6243606264584","7.391411757627","4.08","27247.952561932","1231511.9311577","0824 Cox Centers
East Danielstad, LA 78947"
"68709.279164204","5.1188641170572","6.4493236942665","4.34","16668.266855902","663128.84005341","427 Brittany Point Apt. 285
Edwardhaven, TX 40439-5255"
"68192.53017412","5.7593353501796","6.1946130509582","3.17","46821.319723132","1210496.6250449","98894 Michael Landing
Gonzaleztown, TX 16625"
"84090.361743296","6.4192987561687","6.8829184401467","2.06","25127.548837398","1409033.0708875","503 Edward Bypass Suite 138
Chambersborough, OR 12706-9089"
"69277.75897758","5.3222698392639","7.2061778633787","5.32","57408.312893747","1356384.6675167","1401 Martin Drive Suite 582
South Dennis, NE 67169"
"63833.388037228","6.9300884300795","5.7225874258627","4.06","28928.918186836","1125476.2017695","748 Russell Unions
East James, RI 35745"
"70698.784090037","6.7467624619409","6.7494015417793","4.01","22987.668239957","1129975.8171179","1220 Ann Stravenue
East Lisa, FM 01139-3975"
"68258.106049839","4.4258094307088","7.4876929244887","6.35","36205.148628342","1003642.6274173","239 William Way
Ericton, IN 58422-1731"
"62699.439216814","6.3587466428714","7.460134654527","4.28","37816.337696386","1306367.8106375","0454 Humphrey Forks
North Paulville, NJ 17081"
"76933.606107997","8.5403644639328","7.438544259886","6.43","33433.338772647","1775874.760104","7504 Wilson Lake Suite 052
Hallfort, RI 91245"
"65959.781156543","6.6667831606098","6.0876496495269","3.42","29803.17135175","1036685.2408149","246 Cameron Meadow Apt. 767
South Maryfurt, PA 02596-5120"
"78020.039526118","7.042713319479","6.5739686154756","2","49601.238638107","1869929.2018034","35483 Patrick Trail Suite 303
North Jeremy, GA 11382"
"69559.496300289","6.5204546865934","6.8043241201058","2.49","42013.732397456","1381085.729283","PSC 8601, Box 1581
APO AA 41916-7543"
"90890.485813768","7.51017052481","7.5954865456648","6.21","45519.256271204","2252243.3404728","05117 Williams Isle
Mariaton, DC 32652-0435"
"56901.093771676","6.8059482341946","6.4742484370106","3","13704.350753768","787039.64467942","484 Adrian Circles
Aprilberg, OH 84325-9197"
"59206.165265362","6.0436931614306","7.7806145401839","6.02","28805.355492036","957283.65635498","0200 Webb Ports
South Alyssaville, FM 52001-5170"
"65302.372472952","5.8945967899809","5.8421304485274","2.49","43818.678656412","1173695.291851","79816 Jones Glen Apt. 117
Richardland, TN 90546-5133"
"86369.240331044","7.1268196818527","4.8074525873146","3.4","43683.302559315","1713161.6991637","0267 Martinez Divide
South Brianport, PW 60170"
"71499.915659542","6.0247639260337","6.5118087188722","3.04","41870.9083853","1325503.4540827","6034 Stevens Key
Jessicabury, ID 53712"
"69312.981915604","6.6113200939278","7.5624369382646","3.27","44237.121041761","1501497.5323704","0229 Andrea Lane Suite 680
Ashleytown, AS 08599-9593"
"77797.394963792","7.4405207765333","6.2293600433891","2.06","33847.014508848","1573580.2338345","4595 Moody Plains Suite 844
East Christopherhaven, OH 04150-4444"
"55631.297765119","5.3499315770176","5.7686825340661","4","30884.450992749","693566.757272","583 Barker Point
Adamsport, MP 05206-8557"
"70836.011346476","7.0712945004662","5.9885270975567","4.49","37047.882555651","1524586.7872167","Unit 5864 Box 4435
DPO AA 82418"
"62152.606027316","7.0340520023445","5.5693401606007","3.17","42785.081775729","1048818.2102502","35191 Perez Lakes Apt. 571
Lawrencefurt, WV 74353"
"66919.915475899","6.3711792563993","6.6732563830151","4.21","38858.876490334","1310764.1118829","54032 Davis Prairie Suite 029
Walkermouth, TX 13603"
"79868.122433887","4.4553601362394","7.4036006295524","5.05","54228.074900851","1537329.5695362","3186 Michael Glen
New Cody, FM 50294-1790"
"73145.459696733","6.4264418550985","6.708181952474","2.19","41209.030779444","1244881.3632417","360 Cook Road Suite 265
Obrienmouth, OK 05534-6066"
"54535.453718901","5.2780651491878","6.8710375609379","4.41","30852.20700632","732733.23629305","146 Christopher Lights Suite 182
New Kathyside, NC 68483"
"72240.126958435","4.7702734997274","8.5993196684902","4.19","25012.869778261","1095806.6259495","0079 Paige Junction Suite 813
South Grace, MT 18138-9365"
"47266.343917874","5.4145656009548","5.3793632245835","3.4","33421.95540596","476006.44451444","1190 Jeffery Key Suite 654
Warrenside, NC 21795-9556"
"82551.539606237","7.7460322487556","5.2161440842778","4.43","40086.085862297","1599911.3675648","USNV Murphy
FPO AE 22020-0133"
"72232.365951725","5.7916349577261","8.4607413932299","3.37","49668.501070821","1675825.7208052","9067 Flynn Mills Apt. 904
North Stevenland, WY 91580"
"71624.585366644","5.6463933710987","7.4383355294102","6.03","29089.783589921","1175868.9992109","9822 Theresa Spur Suite 629
North Vicki, AR 88326"
"71670.448500256","6.6300345475088","6.5297230457301","4.41","31709.340458641","1135079.345292","6055 Theresa Knoll
South Garrett, FM 08472"
"86157.175734243","4.9863120786685","6.4758433954246","2.28","62963.755394562","1833208.579158","1427 Jennifer Landing
Blairfurt, TX 86287-9948"
"82416.132262565","5.3794633507557","7.1482361356951","3.41","15290.317055904","1120349.7731286","97242 Kayla Forges
Smithfurt, MA 85494"
"69566.743025791","5.7846373069065","5.6542563676961","2.36","37491.146912193","1080735.9840692","532 Tanner Forest
North Andrew, UT 94792"
"66684.347271658","5.5536550074846","6.9657644855596","2.04","37226.307149891","1168574.6655996","8961 Guerra Motorway
Stephensburgh, AR 59803"
"71743.483822524","8.1825977654215","7.6589732542891","5.01","44674.891028131","1919693.2304938","06874 Scott Causeway
Melissastad, FL 21288-1643"
"55473.736319153","6.3680833110169","8.1779707771878","5.26","48021.892865034","1466605.773799","USS Steele
FPO AE 47380-9293"
"66261.616487449","7.1163639239928","7.7662732006393","6.03","26264.321793383","1234037.2359337","2843 Benjamin Lights
West Stacy, NJ 76379"
"65380.316238272","7.525690556683","7.3460283558162","6.15","21641.476199741","1269486.3372271","4896 Sandoval Plaza Suite 098
New Robertchester, KY 58588-4690"
"73431.527933963","6.3735742158778","5.5489523634964","3.33","31148.103312109","1176111.7882956","736 Juan Fall Suite 950
Christianmouth, MS 32548"
"76169.728444795","5.7725718847946","6.429240597069","2.23","50352.416478533","1371298.424605","388 Hudson Views Suite 672
Dylanshire, GA 06408"
"72630.651006497","5.3688653488384","7.1933518331936","5.34","34119.16671007","1246509.1402311","8592 Tanner Junctions
Port Patriciastad, OR 41830-1527"
"64601.802729994","6.0358783410018","7.6300956779251","4.15","24117.458380742","1020268.8545437","18780 Park Locks
West Douglasborough, DE 70878-3747"
"55995.007308865","7.7977443450276","7.0310406402566","3.5","20895.67945165","1130415.4095169","43116 Taylor Drives Suite 771
North Michael, TX 96312"
"58301.732718631","4.9238420832458","8.0584633151691","6.39","32759.447825202","890559.86102646","USCGC Harris
FPO AE 57943-1887"
"66579.519991317","7.8613721228652","6.9905913885883","3.12","35826.710234695","1417158.5373956","463 Green Street Apt. 202
Alicefurt, MP 05063"
"73829.777741194","6.1302625080662","6.1828425820001","3.5","51385.523240596","1376492.9247222","PSC 8985, Box 4540
APO AP 99342-8231"
"86640.80159927","6.0479217440119","5.6521407841731","3.03","22432.139832","1306207.110683","542 Fleming Lakes Suite 229
Lake Jenniferborough, OK 25958-8585"
"80535.00341653","5.6595746638086","7.556496735666","5.37","25691.684578489","1275208.5770321","8664 Barbara Ways Suite 599
East John, TX 89790-2123"
"51474.307021729","5.5726719318608","7.5090123395153","5.11","38952.189168621","902520.9400336","086 Pham Plains
Michaelhaven, TN 89309-1566"
"69333.682191147","5.9243923289687","6.5426818257989","2","17187.118186858","872312.17379548","675 Baldwin Well
Larsenside, PR 93064-3226"
"55554.796747495","5.8495907983859","7.7533696544151","5.03","44903.445322652","994517.04533513","206 James Point
Leslieville, NV 63556"
"64055.284180068","7.5528905467781","7.3372294536005","5.21","27804.605163182","1289008.2166042","Unit 7578 Box 5315
DPO AP 21782"
"76811.401824264","7.9323897451339","7.3729050996548","4","27770.248909564","1610006.604588","338 Karen Prairie Apt. 341
Murphymouth, MI 56611"
"78030.069333252","7.0702765117718","7.0899577731066","3.43","42432.709583986","1843720.6478657","838 Hunter Mountains Apt. 655
Lake Jessicashire, TN 18218"
"76921.675629685","7.3976091544337","7.0975982143514","4.47","44920.657887688","1891949.3478334","935 Norris Walks
New Joshua, PA 84565-5279"
"63833.843160525","5.6670700982267","7.9832104740286","5.28","34481.673309891","1451078.0931341","USCGC Johnson
FPO AA 08988"
"69120.092987807","6.7245761653421","7.1140400670244","5.21","36631.926857363","1481940.7615079","Unit 6352 Box 4009
DPO AE 83854-5561"
"65454.97422568","4.4431532875977","8.005585409007","3","47740.638991032","1144477.8789563","18153 Michelle Street Apt. 150
North Julieburgh, CT 81526-8507"
"53067.169597156","7.7989460986253","7.2266487130044","5.21","46132.754514992","1279945.510168","55158 David Garden Suite 849
Joshuashire, NH 08358"
"59519.208345189","6.1601504242551","8.7647935427432","6.27","42176.864191392","1193021.3116129","53197 Rowe Brooks
Anthonybury, DC 36875"
"64724.686492373","7.2251621048898","4.8692309452109","4.41","43833.663693459","1167119.1088367","11769 Vaughan Lakes Apt. 083
East Daniel, VI 57715"
"83936.749629256","6.6898800781237","5.5842210419275","2.15","25569.368313897","1225612.7626098","065 Christine Stream
Lake Sarah, NY 49190"
